ds,Niederschlag,Sonne_h,Temperatur_max,SoFe_SH,HeFe_SH,WiFe_SH,Kieler_Woche,karfreitag,ostermontag,himmelfahrt,pfingstmontag,tag_der_arbeit,einheitstag,heilig_abend,weihnachten,silvester,neujahr,day_before_irregular_holiday
2018-01-20,"0,2",0,"5,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-21,0,"5,117","2,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-22,0,"5,133","2,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-23,0,"1,467","3,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-24,0,"0,6","5,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-25,"4,9",0,"4,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-26,"0,2",0,"2,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-27,0,0,"1,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-28,0,"4,717","0,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-29,"5,4","0,1","3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-30,6,"0,417","5,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,"2,6","1,317","2,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,"6,1",0,"2,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-02,"1,6","1,967","3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-03,"1,2",0,"2,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-04,0,"1,15","1,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-05,"0,2",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-06,"2,8","0,017","7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-07,"3,7",0,"13,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-08,0,0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-09,0,"0,9","7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-10,"4,7",0,"6,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-11,"2,3","2,483","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-12,11,0,"9,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-13,0,"3,017","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-14,"7,2",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-15,"3,4","0,083",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-16,"1,2",0,"4,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-17,"2,7",0,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-18,"0,6",0,"1,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-19,0,"0,4","0,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-20,0,"5,583","0,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-21,0,"6,917","0,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-22,0,"6,683","1,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-23,0,"6,617","0,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-24,0,6,"2,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-25,"4,9","0,183",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-26,"6,2","1,333","3,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-27,0,"7,35","4,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-28,0,"7,65","4,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,"1,1",0,"2,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-02,"0,1","3,967","5,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-03,0,0,"4,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-04,0,"3,817","5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-05,0,"4,083","6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-06,0,"6,85","4,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-07,"1,1","1,45","3,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08,"0,3","0,5","2,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-09,0,"8,383","1,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-10,"0,9","2,667","1,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-11,0,"0,3","-1,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-12,0,"5,25","-0,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-13,"0,2","1,433","-2,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-14,0,"6,017","-4,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-15,"0,3","4,2","-2,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-16,"0,5","2,017","-3,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-17,0,"9,217","-2,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-18,"2,2","4,117","0,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-19,0,"2,917","10,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-20,0,"8,35","7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-21,"6,6",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-22,"5,5","1,867","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-23,"0,3","1,2","5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-24,"6,7",0,"4,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-25,"0,6","2,617","13,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-26,"7,1",0,"9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-27,"0,3",0,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-28,0,0,"4,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-29,0,"0,633",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-30,"0,4","0,35",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2018-03-31,"0,4","0,35",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,0,"3,533","-1,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-02,0,"9,85","0,2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018-04-03,0,"11,267","4,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-04,0,"11,483","5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-05,"2,3","0,133","6,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-06,"0,2",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-07,"0,1","0,367","6,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-08,0,0,"8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-09,0,0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-10,0,"0,533","6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-11,0,"1,467","7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-12,"8,7",0,"4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,"0,8",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14,0,"12,25","4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-15,"3,1",0,"2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-16,"1,2","2,85","5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-17,"5,6","8,333","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-18,"2,1","1,1","13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-19,5,"4,667","16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-20,"0,2","0,867","11,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-21,0,"10,417","12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-22,0,"9,483","17,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-23,0,"11,8","23,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-24,0,"6,833","16,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-25,0,"1,05","8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-26,0,0,"5,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-27,"0,2","6,033","9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-28,"11,1","0,267","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-29,"2,6",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,"2,6",0,"10,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,"13,3","5,233","17,3",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-05-02,"13,3","5,233","17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-03,0,"11,533","17,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-04,0,"13,2",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-05,0,"13,367","25,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-06,0,"13,367","26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-07,0,"12,417","17,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-08,"5,6","9,75","16,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-09,0,"8,633","15,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-10,"10,3","4,367","13,8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2018-05-11,"9,5","1,517","12,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-12,0,"5,583","13,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-13,"0,8","7,083","14,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-14,"1,3","4,883","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-15,0,"1,233","10,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-16,"1,8","2,967","14,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-17,"9,4",0,"11,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-18,0,"13,5","16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-19,0,"10,8","14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-20,0,"14,183","13,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-21,0,"14,05","16,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2018-05-22,0,"14,05","16,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-23,0,"15,083","20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-24,0,"15,083","22,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-25,0,"14,983","24,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-26,0,"14,733","25,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-27,"11,9","7,117","25,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-28,0,"11,083",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-29,0,"7,083","18,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-30,0,"11,267","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,0,"15,117","20,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,0,"13,183","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-02,0,"9,4","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-03,0,12,"16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-04,0,"7,417","16,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-05,0,"6,083",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-06,0,"15,55","20,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-07,0,"14,933","19,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,0,"15,133","21,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-09,0,"15,733",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-10,0,"15,933","21,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-11,0,"14,283",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-12,0,"15,45","21,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-13,3,"0,25","17,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-14,"0,1","10,883","21,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-15,0,"14,8","26,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-16,0,"14,467","25,4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-17,0,"14,25","23,9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-18,0,15,"23,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-19,0,"12,183","25,5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-20,0,"2,85","21,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-21,0,"6,617","22,5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-22,0,"13,033","21,4",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,0,"16,133","23,5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-24,0,"16,4","25,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,0,"14,267","24,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,0,"6,517","24,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-27,"0,7","0,55","21,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-28,0,"6,217","20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-29,0,"0,1",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,0,"3,083","18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,"3,2","7,25","23,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02,"0,1","11,65","21,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-03,"11,8","4,7","23,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,"0,4","5,867","20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-05,"2,1","3,767","19,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-06,"0,3","9,083","20,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-07,2,"7,883",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-08,9,"3,4","16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-09,0,"6,65","17,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-10,"2,3","2,85","16,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-11,0,"1,917","18,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-12,0,"3,133","19,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-13,0,"7,883","24,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-14,0,"14,633","24,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-15,0,"16,25","24,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16,0,"16,383","23,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-17,0,"15,5","22,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-18,0,"16,55","22,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-19,0,"16,55","24,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-20,0,"15,283","24,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-21,0,"8,367","22,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-22,0,0,"18,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-23,0,"12,7","22,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-24,0,"15,833","22,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-25,0,"15,433","25,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-26,0,"3,333","18,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-27,"4,9","7,633","20,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-28,0,"0,267","21,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-29,0,"14,833",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-30,0,"14,817","26,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,0,"2,367",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,0,"14,383","24,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-02,0,"15,717","25,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-03,0,"15,317","28,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-04,0,"11,25","24,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-05,0,"13,767","24,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,0,"15,117","24,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,"0,2","11,867","26,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-08,0,"12,633","28,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-09,0,"10,633","27,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10,0,"15,3","30,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-11,0,"10,533","30,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-12,0,"14,6","31,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-13,0,"15,2","28,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,"2,5","9,117",32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-15,0,"12,55","27,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-16,0,"5,35","30,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-17,"0,2","6,45","33,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,0,"9,75","25,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-19,0,"13,783","27,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-20,0,"14,1","30,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-21,0,"7,867","26,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-22,0,"4,4","23,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-23,0,13,"28,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-24,0,"14,067","35,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,0,"6,55","30,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-26,"4,9","7,6","26,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-27,"2,3","4,817",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-28,"12,8","6,017",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-29,"0,6","2,617","20,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-30,"5,4",0,"23,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-31,"0,6","5,083","24,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,0,"3,867",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,0,"9,133","27,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-03,"1,3","5,783","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-04,0,"9,033","23,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-05,"0,8","1,817","23,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-06,"0,1","3,417","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,0,"10,7",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-08,0,"13,05","28,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,"1,1","5,433","25,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,"1,9","4,817","19,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11,"3,5","2,283","14,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12,"1,3","10,167","18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-13,"3,3","1,767","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,"0,7","4,867","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-15,"5,2","8,25","24,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,"19,8",0,"17,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,0,"8,783","20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,0,"10,783","20,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-19,"0,7","10,917","20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-20,0,"7,333","22,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,0,"9,967","21,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-22,0,"9,517","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,"7,5","9,2","23,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,2,"2,133","20,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,"0,2",4,"18,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-26,"0,1","4,25",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-27,"1,3","2,967","21,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-28,"6,8",0,"17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-29,1,"0,133","15,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,"1,8","5,117","18,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-02,"1,2",4,"17,3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-03,0,"6,15","19,7",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2018-10-04,0,"9,5","21,9",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,0,"11,3","29,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-06,0,8,"25,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-07,0,"3,5","22,8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08,"11,1","1,4","22,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09,"1,9","7,233","15,6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-10,"0,4","1,783","13,9",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-11,"0,8","9,417","13,3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12,0,"8,433","14,7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-13,"0,9","1,783","15,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-14,"0,6","1,833",19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15,0,"8,333","15,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16,0,"3,8","14,8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,1,"2,817","16,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-18,"0,2","5,05","12,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-19,"4,6","1,017","12,8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-20,"0,5","7,233","13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-21,"1,4",0,"15,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-22,0,"7,883","20,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-23,1,"8,367","15,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-24,0,"8,383","12,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-25,0,"3,15","14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,0,"5,067","16,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-27,0,"7,85","19,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-28,0,"9,1","21,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29,0,"8,383","23,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-30,0,"9,5","25,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,0,"9,5","22,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-01,0,"9,5","22,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
